id,morning,noon,afternoon,evening
1021933994,0.186,0.837,0.0,0.0
1021933995,0.159,0.254,0.381,0.0
1021933996,0.083,0.333,0.833,0.0
1021933998,0.263,0.632,0.737,0.0
1021933999,0.232,0.747,0.779,0.158
1021934000,0.0,0.0,0.267,0.0
1021934001,0.102,0.593,0.576,0.0
1021934004,0.403,0.503,0.295,0.0
1021934005,0.34,0.02,0.24,0.06
1021934006,0.159,0.641,0.628,0.386
1021934007,0.423,0.832,0.785,0.067
1021934008,0.292,0.604,0.438,0.451
1021934010,0.642,0.981,0.981,0.415
1021934011,0.221,0.546,0.29,0.2
1021948925,0.274,0.968,0.947,0.884
1021948926,0.781,1.0,1.0,0.562
1021948927,0.939,0.973,0.926,0.642
1022058741,0.554,0.482,0.591,0.813
1022062289,0.97,0.998,0.992,0.915
1022063151,1.0,1.0,1.0,0.896
1022372100,0.622,0.745,0.648,0.325
1022637805,0.467,0.907,0.033,0.098
1022637806,0.308,0.689,0.627,0.105
1022794398,0.626,0.736,0.593,0.0
1022794399,0.598,0.935,0.897,0.009
1022865654,0.773,0.707,0.8,0.427
1022865655,0.615,0.462,0.331,0.446
1022868989,0.266,0.174,0.257,0.312
1022910532,0.561,0.538,0.423,0.033
1023234973,0.817,0.857,0.783,0.737
1023403794,0.423,0.838,0.781,0.501
1023621900,0.726,0.811,0.718,0.493
1023621901,0.458,0.697,0.72,0.34
1023621902,0.615,0.823,0.808,0.5
1023621903,0.884,0.942,0.87,0.246
1023621904,0.222,0.875,0.861,0.611
1023621905,0.354,0.754,0.677,0.431
1023621906,1.0,1.0,0.985,0.687
1023621907,0.0,0.438,0.137,0.4
1023621908,0.583,0.845,0.31,0.0
1023621909,0.0,0.553,0.812,0.812
1023621910,0.273,0.25,0.083,0.098
1023621911,0.199,0.385,0.285,0.014
1023630118,0.408,0.483,0.451,0.144
1023951510,0.915,0.961,0.941,0.67
1023951511,0.926,0.94,0.912,0.144
1023951512,0.904,0.888,0.873,0.753
1023951513,0.692,0.855,0.679,0.224
1023951514,0.536,0.758,0.588,0.179
1023951515,0.72,0.869,0.704,0.162
1023951516,0.882,0.955,0.923,0.685
1023951517,0.631,0.739,0.507,0.018
1023980245,0.779,0.82,0.607,0.048
1024016394,0.48,0.582,0.537,0.173
1024042457,0.537,0.885,0.769,0.001
1024042458,0.554,0.771,0.613,0.0
1024042459,0.603,0.819,0.691,0.179
1024042460,0.584,0.804,0.599,0.144
1024079372,0.93,0.822,0.703,0.417
1024079373,0.814,0.814,0.736,0.645
1024190694,0.387,0.558,0.609,0.133
1024277721,0.83,0.826,0.795,0.63
1024283770,0.598,0.777,0.707,0.415
1024286785,0.697,0.788,0.697,0.401
1024469330,0.428,0.703,0.608,0.101
1024469331,0.756,0.836,0.769,0.628
1024469332,0.818,0.898,0.841,0.602
1024469335,0.843,0.917,0.778,0.491
1024469336,0.682,0.646,0.629,0.546
1024469337,0.765,0.889,0.827,0.565
1024469338,0.86,0.959,0.905,0.779
1024469339,0.783,0.869,0.795,0.56
1024469340,0.7,0.8,0.75,0.2
1024469341,0.785,0.911,0.797,0.133
1024469342,0.858,0.904,0.873,0.644
1024469343,0.826,0.878,0.839,0.512
1024469344,0.86,0.958,0.819,0.12
1024475033,0.298,0.363,0.188,0.06
1024475034,0.145,0.301,0.142,0.075
1024475035,0.192,0.233,0.189,0.122
1024475036,0.341,0.455,0.162,0.03
102455652,0.365,0.494,0.509,0.234
1024678329,0.844,0.944,0.937,0.876
1024678330,0.999,1.0,1.0,0.983
1024678331,0.799,0.957,0.986,0.957
1024678896,0.456,0.678,0.701,0.66
1024678897,0.938,0.953,0.911,0.791
1024678899,0.761,0.802,0.663,0.475
1024678900,0.85,0.833,0.765,0.728
1024873762,0.656,0.779,0.433,0.075
1024956690,0.437,0.482,0.305,0.168
1024956691,0.414,0.684,0.406,0.173
1024956692,0.333,0.519,0.189,0.065
1024956693,0.646,0.961,0.522,0.191
1025152071,0.635,0.787,0.636,0.178
1025152072,0.68,0.865,0.802,0.418
1025152073,0.789,0.789,0.791,0.724
1025152074,0.76,0.841,0.784,0.577
1025152075,0.824,0.824,0.761,0.605
1025152076,0.955,0.99,1.0,0.969
1025152077,0.968,0.981,0.924,0.692
102515276,0.0,0.0,0.0,0.0
102515279,0.0,0.004,0.0,0.0
102515282,0.0,0.194,0.839,0.0
102515284,0.038,0.038,0.0,0.0
102515287,0.905,0.954,0.934,0.813
102515288,0.0,0.101,0.101,0.038
102515292,0.0,0.014,0.002,0.0
1025343827,0.499,0.689,0.587,0.021
1025343828,0.561,0.913,0.0,0.0
1025343829,0.294,0.476,0.041,0.141
1025345173,0.612,0.498,0.495,0.21
1025345174,0.045,0.596,0.387,0.006
1025345175,0.387,0.613,0.509,0.321
1025345176,0.615,0.615,0.346,0.423
1025345177,0.2,0.843,0.243,0.0
1025345178,0.71,0.68,0.36,0.0
1025346477,0.324,0.593,0.602,0.316
1025347891,0.736,0.844,0.833,0.54
1025347892,0.429,0.798,0.833,0.321
1025347893,0.649,0.862,0.741,0.287
1025347895,0.77,0.86,0.713,0.163
102552908,0.608,0.639,0.639,0.051
1025530006,0.343,0.424,0.304,0.057
1025533764,0.904,0.941,0.901,0.628
1025533765,0.908,0.959,0.934,0.768
1025533766,0.906,0.961,0.91,0.722
1025533767,0.917,0.967,0.9,0.854
1025927191,0.798,0.865,0.787,0.54
1025927192,0.665,0.722,0.685,0.618
1026066879,0.564,0.641,0.359,0.0
1026072370,0.475,0.47,0.39,0.215
1026087568,0.655,0.759,0.661,0.138
1026087569,0.844,0.865,0.78,0.221
1026087570,0.738,0.863,0.755,0.365
1026087571,0.707,0.775,0.716,0.433
1026090342,0.66,0.87,0.808,0.123
1026096270,0.0,0.0,0.0,0.0
1026096271,0.0,0.0,0.0,0.0
1026112133,0.0,0.0,0.0,0.0
1026112144,0.0,0.0,0.0,0.0
1026112170,0.0,0.0,0.0,0.0
1026171526,0.747,0.926,0.73,0.492
1026216147,0.754,0.886,0.769,0.39
1026216148,0.462,0.892,0.679,0.045
1026216149,0.581,0.74,0.545,0.099
1026216150,0.424,0.881,0.621,0.049
1026216151,0.517,0.781,0.682,0.301
1026216152,0.422,0.645,0.397,0.108
1026216153,0.521,0.648,0.577,0.195
1026216154,0.419,0.575,0.304,0.111
1026248499,0.475,0.879,0.838,0.768
1026248500,0.716,0.888,0.819,0.638
1026248501,0.771,0.943,0.9,0.643
1026248503,0.707,0.753,0.7,0.632
1026248504,0.997,1.0,0.997,0.983
1026248505,0.847,0.852,0.82,0.587
1026248506,0.827,0.923,0.875,0.327
1026248507,0.183,0.867,0.85,0.4
1026248508,0.132,0.311,0.338,0.187
1026248512,0.0,0.0,0.0,0.0
1026248513,0.0,0.0,0.0,0.0
1026248514,0.218,0.577,0.545,0.49
1026248515,0.43,0.812,0.943,0.935
1026248516,0.839,0.99,0.977,0.914
1026248517,0.64,0.709,0.747,0.739
1026248518,0.532,0.65,0.574,0.405
1026447690,0.967,1.0,1.0,1.0
1026670999,0.0,0.0,0.0,0.0
1026671071,0.0,0.0,0.0,0.0
1026671082,0.0,0.0,0.0,0.0
1026671083,0.0,0.0,0.0,0.0
1026671084,0.0,0.0,0.0,0.0
1026806751,0.171,0.25,0.21,0.258
1026806752,0.605,0.747,0.674,0.395
1026806753,0.131,0.869,0.777,0.49
1026864390,0.0,0.064,0.058,0.029
1026864392,0.421,0.488,0.252,0.133
1026864393,0.663,0.783,0.576,0.149
1026864395,0.644,0.793,0.697,0.142
1026864397,0.133,0.0,0.0,0.0
1026864398,0.0,0.0,0.0,0.0
1026864399,0.262,0.117,0.0,0.089
1026864400,0.0,0.0,0.0,0.0
1026864401,0.0,0.0,0.0,0.0
1026864402,0.175,0.228,0.295,0.153
1026864403,0.837,0.904,0.904,0.981
1026864404,0.25,0.167,0.167,0.208
1026864405,0.375,0.333,0.333,0.333
1026864406,0.323,0.194,0.29,0.226
1026864407,0.32,0.12,0.28,0.2
1026864408,0.333,0.25,0.25,0.042
1026864409,0.308,0.077,0.192,0.269
1026864410,0.333,0.286,0.0,0.0
1026864411,0.25,0.3,0.0,0.0
1026864412,0.333,0.333,0.0,0.0
1026864413,0.0,0.37,0.333,0.148
1026864414,0.0,0.231,0.231,0.231
1026864415,0.0,0.259,0.259,0.259
1026864416,0.259,0.259,0.222,0.037
1026864417,0.333,0.333,0.296,0.074
1026864418,0.0,0.0,0.269,0.154
1026864419,0.375,0.25,0.25,0.125
1026864420,0.444,0.333,0.222,0.222
1026864421,0.628,0.581,0.581,0.558
1026864425,0.862,0.828,0.897,0.345
1026864426,0.34,0.675,0.545,0.115
1026864440,0.469,0.614,0.749,0.29
1026864441,0.883,0.916,0.894,0.581
1026864442,0.606,0.753,0.646,0.48
1026864449,0.053,0.053,0.007,0.013
1026864450,0.225,0.37,0.439,0.353
1026944151,0.476,0.665,0.533,0.196
1026944153,0.368,0.528,0.443,0.0
1027201694,0.0,0.0,0.0,0.0
1027201695,0.0,0.0,0.0,0.0
1027201696,0.0,0.0,0.0,0.0
1027359250,0.0,0.0,0.0,0.0
1027359251,0.0,0.0,0.0,0.0
1027359252,0.0,0.0,0.0,0.0
1027359272,0.0,0.0,0.0,0.0
1027359273,0.0,0.0,0.0,0.0
1027359340,0.0,0.0,0.0,0.0
1027359341,0.0,0.0,0.0,0.0
1027359342,0.0,0.0,0.0,0.0
1027359347,0.0,0.0,0.0,0.0
1027359352,0.0,0.0,0.0,0.0
1027359354,0.0,0.0,0.0,0.0
1027359355,0.5,0.5,0.5,0.0
1027359356,0.167,0.333,0.167,0.0
1027437196,0.196,0.546,0.615,0.0
1027437197,0.444,0.922,0.733,0.0
1027437198,0.231,0.795,0.181,0.075
1027469097,0.438,0.604,0.296,0.008
1027670209,0.0,0.265,0.469,0.612
1027670211,0.397,0.626,0.494,0.278
1027670212,0.308,0.505,0.338,0.108
1027670214,0.476,0.698,0.581,0.185
1027670217,0.554,0.738,0.627,0.124
1027694132,0.404,0.423,0.346,0.038
1027696384,0.558,0.731,0.581,0.184
1027696385,0.693,0.868,0.837,0.45
1027708161,0.0,0.081,0.403,0.339
1027708162,0.011,0.379,0.663,0.579
1028136055,0.0,0.0,0.0,0.0
1028136057,0.0,0.022,0.132,0.0
1028136074,0.0,0.0,0.0,0.0
1028136179,0.0,0.0,0.0,0.0
1028136180,0.0,0.0,0.0,0.0
1028136184,0.0,0.0,0.0,0.0
1028136185,0.0,0.0,0.0,0.0
1028210444,0.458,0.733,0.45,0.165
1028317317,0.758,0.865,0.802,0.667
1028323031,0.918,0.872,0.54,0.086
1028324421,0.601,0.667,0.443,0.268
1028359235,0.119,0.271,0.212,0.0
1028359236,0.798,0.742,0.793,0.822
1028398120,0.0,0.0,0.0,0.0
1028398121,0.0,0.0,0.0,0.0
1028398122,0.0,0.0,0.0,0.0
1028398123,0.0,0.0,0.0,0.0
1028398129,0.0,0.0,0.0,0.0
1028407071,0.253,0.502,0.457,0.256
1028408922,0.721,0.878,0.64,0.01
1028412598,0.54,0.676,0.707,0.376
1028412599,0.768,0.934,0.937,0.793
1028412600,0.31,0.648,0.511,0.314
1028420949,0.88,1.0,0.928,0.795
1028420950,0.33,0.936,0.674,0.215
1028424080,0.902,0.892,0.279,0.279
1028587708,0.356,0.46,0.483,0.241
1028639096,0.0,0.0,0.0,0.0
1028639097,0.0,0.061,0.01,0.0
1028639099,0.0,0.098,0.068,0.0
1028778707,0.274,0.383,0.337,0.029
1029016221,1.0,1.0,1.0,0.768
1029016222,0.88,0.966,0.844,0.412
1029016223,0.797,0.887,0.877,0.434
1029016224,0.952,1.0,0.987,0.709
1029037899,0.441,0.567,0.331,0.217
1029336304,0.565,0.649,0.681,0.576
1029336305,0.265,0.132,0.25,0.265
1029337348,0.881,0.929,0.917,0.905
1029388352,0.891,0.851,0.726,0.0
1029388353,0.486,0.699,0.615,0.147
1029388354,0.023,0.645,0.529,0.221
1029388355,0.491,0.358,0.409,0.371
1029433268,0.95,0.977,0.973,0.93
1029433270,0.367,0.603,0.418,0.025
1029434034,0.792,0.725,0.342,0.0
1029635967,0.803,0.932,0.872,0.571
1029635968,0.919,0.985,0.958,0.457
1029638159,0.174,0.352,0.189,0.037
1029639883,0.475,0.613,0.566,0.24
1029639884,0.0,0.094,0.0,0.0
1029643357,0.226,0.538,0.448,0.203
1029643359,0.178,0.767,0.856,0.489
1029645199,0.0,0.091,0.091,0.0
1029645745,0.12,0.32,0.04,0.0
1029882292,0.198,0.4,0.49,0.16
1029991762,0.065,0.063,0.1,0.0
1029995371,0.401,0.52,0.448,0.064
1029995372,0.053,0.171,0.039,0.0
1030057760,0.385,0.679,0.486,0.188
1030060526,0.303,0.48,0.283,0.094
103016118,,,,
103024002,,,,
103029692,,,,
103029693,,,,
103034792,,,,
103040831,,,,
1030422689,0.942,0.964,0.934,0.604
1030422690,0.954,0.985,0.969,0.758
1030422691,0.654,0.873,0.599,0.308
1030422692,0.963,0.982,0.96,0.83
1030422693,0.936,0.991,0.948,0.652
1030425226,0.642,0.8,0.716,0.388
1030425730,0.475,0.629,0.597,0.014
1030425732,0.635,0.702,0.138,0.193
1030425733,0.747,0.732,0.783,0.505
1030426797,0.89,0.946,0.951,0.656
1030426798,0.94,0.991,0.987,0.858
1030426799,0.953,0.991,0.991,0.927
1030426800,0.87,0.938,0.895,0.734
103049461,,,,
103050490,1.0,1.0,1.0,0.596
1030916967,0.595,0.742,0.667,0.634
1030916968,0.26,0.887,0.471,0.367
1030916969,0.146,0.95,0.784,0.426
1030919409,0.954,0.989,0.926,0.68
1030919410,0.717,0.982,0.965,0.071
1030920898,0.75,0.66,0.36,0.19
1030951293,0.287,0.585,0.606,0.0
1030952322,0.9,1.0,0.996,0.878
1030954307,0.77,0.979,0.529,0.0
1030991900,0.696,0.819,0.768,0.361
1030991901,0.407,0.644,0.481,0.112
1031117547,0.728,0.795,0.732,0.361
1031496145,0.809,0.816,0.751,0.558
1031644928,,,,
1031644929,,,,
1031644930,,,,
1031644931,,,,
1031644932,,,,
1031644933,,,,
1031644934,,,,
1031644935,,,,
1031644936,,,,
1031644937,,,,
1031644938,,,,
1031644940,,,,
1031644941,,,,
1031661401,0.609,0.715,0.371,0.371
1031661402,0.909,0.96,0.917,0.698
1031661403,0.72,0.859,0.847,0.637
1031857140,0.185,0.646,0.298,0.017
1031857141,0.37,0.556,0.519,0.0
1031857142,0.166,0.268,0.123,0.003
1031915576,0.245,0.48,0.41,0.178
1032835451,0.887,0.983,0.911,0.629
1032835452,0.873,0.905,0.908,0.838
1032835453,0.959,0.99,0.975,0.766
1032835454,0.688,0.878,0.895,0.207
1032835455,0.758,0.907,0.848,0.384
1032835456,0.0,0.302,0.326,0.023
1032835457,0.095,0.714,0.714,0.5
1032835458,0.095,0.762,0.595,0.0
1032835459,0.136,0.773,0.682,0.0
1032835460,0.0,0.0,0.125,0.0
1032835461,0.28,0.227,0.413,0.111
1032835462,0.326,0.34,0.439,0.171
1032835463,0.177,0.268,0.312,0.182
1033291173,0.536,0.704,0.559,0.046
1033291174,0.966,0.955,0.905,0.609
1033291175,0.592,0.504,0.234,0.111
1033291176,0.878,0.7,0.481,0.193
1033291177,0.513,0.687,0.522,0.017
1033291179,0.411,0.629,0.689,0.576
1033291183,0.798,0.77,0.53,0.0
1033294712,0.218,0.401,0.279,0.015
1033572593,0.0,0.623,0.745,0.0
1033575672,0.788,0.788,0.631,0.079
1033577285,0.811,0.622,0.486,0.0
1033578678,0.496,0.534,0.534,0.0
1033580114,0.19,0.362,0.348,0.3
1033580527,0.589,0.571,0.688,0.295
1033583081,0.484,0.878,0.634,0.117
1033861835,0.917,0.952,0.91,0.71
1034132766,0.671,0.827,0.668,0.402
1034134336,0.588,0.853,0.765,0.118
1034137431,0.895,0.867,0.766,0.353
1034171710,0.604,0.68,0.516,0.138
1034634026,0.868,0.934,0.835,0.791
1034634500,0.828,0.828,0.817,0.846
1034634501,0.393,0.364,0.252,0.168
1034923318,0.479,0.687,0.581,0.151
1034923319,0.517,0.617,0.358,0.067
1034924365,0.841,0.699,0.92,0.726
1034924366,0.938,1.0,0.992,0.83
1034924368,0.351,0.381,0.407,0.062
1034925420,0.08,0.341,0.164,0.031
1034925421,0.58,0.821,0.639,0.193
1034925675,0.863,0.948,0.915,0.588
1034926255,0.646,0.795,0.717,0.453
1034927290,0.823,0.752,0.57,0.187
103510936,0.717,0.89,0.613,0.17
103510938,0.369,0.524,0.53,0.429
103510942,0.712,0.814,0.822,0.218
103510943,0.429,0.286,0.429,0.0
103510950,0.516,0.906,0.938,0.156
103510966,0.021,0.085,0.043,0.0
103516962,0.482,0.781,0.728,0.544
1035806266,0.424,0.823,0.764,0.424
1035807597,0.459,0.578,0.503,0.044
1035807598,0.835,0.853,0.876,0.724
1035807599,0.768,0.886,0.819,0.584
1036313610,0.284,0.457,0.111,0.0
1036316173,0.848,0.862,0.855,0.207
1036316174,0.526,0.86,0.86,0.772
1036316175,0.54,0.558,0.487,0.354
1036316176,0.219,0.312,0.206,0.144
1036316178,0.099,0.352,0.324,0.042
1036316179,0.806,0.935,0.677,0.0
1036317652,0.0,0.409,0.409,0.0
1036317653,0.0,0.538,0.269,0.115
1036317654,0.176,0.078,0.608,0.0
1036317655,0.579,0.579,0.0,0.0
1036402395,0.412,0.765,0.0,0.0
1036402723,0.763,0.927,0.854,0.307
1036547710,0.508,0.675,0.797,0.585
1036592377,0.794,0.913,0.771,0.149
1036614673,0.934,0.992,0.983,0.909
1036614674,0.972,1.0,1.0,1.0
1036624773,0.848,0.981,0.952,0.675
1036625353,0.847,0.855,0.847,0.679
1036626567,0.956,0.988,0.907,0.661
1036627069,0.177,0.188,0.052,0.0
1036690335,0.702,0.944,0.702,0.355
1036776239,0.14,0.14,0.0,0.0
1036776240,0.0,0.0,0.0,0.0
1036776241,0.762,0.779,0.775,0.637
10368453,0.392,0.619,0.545,0.261
10368454,0.301,0.576,0.445,0.051
10368455,0.162,0.55,0.212,0.018
10368456,0.244,0.627,0.804,0.354
1036894562,0.115,0.525,0.049,0.393
1036990516,0.164,0.319,0.342,0.166
1036994873,0.397,0.77,0.786,0.008
1036994874,0.111,0.485,0.275,0.089
1036994875,0.135,0.187,0.187,0.063
1036994876,0.126,0.439,0.172,0.081
1036994877,0.947,1.0,1.0,0.832
1036994878,0.444,0.889,0.671,0.036
1036994879,0.085,0.685,0.798,0.315
1036994880,0.598,0.706,0.416,0.164
1036994881,0.403,0.706,0.362,0.113
1036994882,0.163,0.253,0.394,0.005
1036994883,0.637,0.696,0.696,0.436
1036994887,0.338,0.476,0.381,0.171
1037178120,0.981,0.986,0.953,0.864
1037181009,0.908,0.954,0.908,0.621
1037181063,0.994,1.0,1.0,0.864
1037235978,1.0,1.0,1.0,0.123
1037379598,0.48,0.717,0.683,0.413
1037380313,0.7,0.889,0.85,0.541
1037381734,0.019,0.585,0.604,0.0
1037413391,0.152,0.098,0.0,0.0
1037423621,0.475,0.576,0.303,0.023
1037423622,0.746,0.751,0.988,0.973
1037425097,0.299,0.571,0.468,0.204
1037772176,0.96,0.994,0.983,0.564
1037772177,0.973,0.993,0.986,0.835
1037772575,0.975,0.975,0.968,0.816
1037772766,0.597,0.891,0.876,0.74
1037772939,0.972,0.978,0.978,0.617
1037772940,0.948,0.995,0.987,0.599
1037774550,0.786,0.875,0.783,0.291
1037775282,0.962,0.93,0.832,0.384
1037831014,0.848,0.788,0.758,0.283
1037831015,0.903,0.916,0.889,0.695
1037906653,0.79,0.828,0.618,0.043
1037906654,1.0,1.0,1.0,1.0
1037906655,0.16,0.188,0.114,0.02
1037906656,0.267,0.378,0.256,0.167
1037906657,0.103,0.051,0.0,0.0
1037906658,0.311,0.34,0.165,0.01
1037906659,0.401,0.457,0.357,0.134
1038047908,0.779,0.878,0.637,0.238
1038048996,0.965,1.0,1.0,0.93
1038050212,0.595,0.753,0.695,0.46
1038053401,0.516,0.785,0.788,0.046
1038251279,0.33,0.58,0.659,0.0
1038251609,0.336,0.704,0.7,0.324
1038253542,0.83,0.915,0.865,0.603
1038253543,0.73,0.919,0.892,0.622
1038257117,1.0,1.0,1.0,1.0
1038257119,1.0,1.0,1.0,1.0
1038262269,0.858,0.903,0.731,0.472
1038344868,0.955,0.98,0.981,0.971
1038376840,0.941,0.968,0.968,0.523
103837984,0.829,0.878,0.122,0.0
103859622,0.711,0.764,0.736,0.176
103859623,0.649,0.876,0.907,0.247
1038721837,0.0,0.119,0.706,0.508
1038721838,0.0,0.094,0.019,0.0
1038721840,0.018,0.036,0.026,0.023
1038721843,0.925,1.0,1.0,0.522
1038774846,0.976,0.98,0.99,0.678
1038774847,0.681,1.0,1.0,0.708
1039077715,0.858,0.894,0.805,0.336
1039100731,0.018,0.269,0.115,0.0
1039288112,0.768,0.848,0.793,0.414
1039288113,0.606,0.876,0.697,0.29
1039288122,0.001,0.007,0.0,0.0
1039344003,0.698,0.709,0.721,0.407
1039344004,0.388,0.529,0.444,0.173
1039344005,0.996,0.996,0.956,0.789
1039344006,0.965,0.944,0.931,0.708
1039344007,0.626,0.766,0.763,0.641
1039344014,0.844,0.902,0.974,0.831
1039347527,0.0,0.574,0.713,0.155
1039347528,0.353,0.819,0.69,0.086
1039347530,0.206,0.619,0.238,0.0
1039347531,0.31,0.69,0.9,0.0
1039347532,0.33,0.34,0.368,0.009
1039347533,0.117,0.947,0.713,0.0
1039347534,0.476,0.524,0.405,0.0
1039347535,0.0,0.0,0.0,0.0
1039347536,0.0,0.045,0.045,0.0
1039558761,0.0,0.035,0.004,0.0
1039571493,0.171,0.943,0.743,0.314
1039571494,0.694,0.784,0.785,0.56
1039584333,0.0,0.0,0.0,0.0
1039598089,0.681,0.848,0.877,0.866
1039598090,0.6,0.844,0.633,0.089
1039598091,0.861,0.899,0.772,0.19
1039598092,0.908,0.943,0.724,0.195
1039695352,0.537,0.714,0.579,0.32
1039702131,0.71,0.798,0.71,0.427
1039702132,0.681,0.847,0.718,0.129
1039985824,0.603,0.606,0.454,0.212
1040006333,0.017,0.867,0.992,0.608
1040226840,0.246,0.358,0.336,0.068
1040226841,0.0,0.003,0.0,0.0
1040226842,0.0,0.018,0.0,0.0
1040252896,0.209,0.332,0.207,0.038
1040252898,0.051,0.309,0.34,0.004
1040252900,0.406,0.44,0.318,0.003
1040252902,0.274,0.827,0.799,0.358
1040252903,0.42,0.516,0.446,0.312
1040252904,0.349,0.635,0.651,0.444
1040252905,1.0,0.961,1.0,0.667
1040254630,0.021,0.071,0.01,0.0
1040340228,0.52,0.746,0.65,0.446
1040366146,0.566,0.683,0.141,0.059
1040366764,0.229,0.708,0.438,0.062
1040494714,0.235,0.447,0.423,0.354
1040509310,0.0,0.0,0.0,0.0
1040509311,0.0,0.0,0.0,0.0
1040509312,0.0,0.0,0.0,0.0
1040570437,0.623,0.893,0.835,0.161
1040570438,0.572,0.809,0.625,0.053
1040661767,0.179,0.422,0.452,0.233
1040661768,0.529,0.686,0.657,0.176
1040797100,0.953,0.977,0.96,0.608
1040797101,0.76,0.747,0.76,0.371
1040877731,0.158,0.453,0.074,0.0
1040886291,0.684,0.937,0.902,0.523
1040898641,0.785,0.871,0.735,0.29
10411857,0.195,0.857,0.223,0.101
1041235332,0.053,0.184,0.211,0.053
1041250176,0.905,0.943,0.868,0.756
10413243,0.331,0.422,0.396,0.118
10413246,0.333,0.464,0.11,0.004
10413251,0.544,0.634,0.625,0.256
10413252,0.668,0.722,0.699,0.514
10413254,0.632,0.448,0.453,0.255
10413255,0.176,0.716,0.745,0.441
10413256,0.091,0.131,0.059,0.0
10413257,0.586,0.622,0.648,0.354
10413258,0.88,0.874,0.86,0.643
10413373,0.434,0.776,0.599,0.15
10413374,0.812,0.846,0.822,0.432
10413375,0.88,0.916,0.911,0.729
10413461,0.009,0.566,0.521,0.242
10413843,0.425,0.557,0.528,0.384
10413844,0.648,0.736,0.688,0.448
10413846,0.718,0.799,0.818,0.635
10413847,0.431,0.644,0.606,0.457
10413848,0.396,0.446,0.238,0.005
10413892,0.677,0.738,0.675,0.465
1041606837,0.554,0.561,0.51,0.015
1041676556,0.364,0.598,0.502,0.305
1041681487,0.386,0.131,0.076,0.0
1041681488,0.707,0.79,0.702,0.287
1041681489,0.738,0.742,0.698,0.048
1041681494,0.938,1.0,0.75,0.906
1041681495,0.483,0.667,0.364,0.031
1041683326,0.759,0.254,0.056,0.109
1041697645,0.312,0.762,0.784,0.279
1041697649,0.032,0.381,0.206,0.0
1041697650,0.172,0.296,0.243,0.053
1041700594,0.855,0.98,0.952,0.505
1041700595,0.947,0.982,0.907,0.542
1041711815,0.118,0.882,0.647,0.129
1041712942,0.011,0.379,0.149,0.046
1041713472,0.386,0.239,0.205,0.104
1041713473,0.839,0.834,0.731,0.233
1041714166,0.966,0.992,0.983,0.517
1041715281,0.221,0.764,0.875,0.022
1041716871,0.605,0.81,0.884,0.741
1041942038,0.031,0.351,0.072,0.0
1041974757,0.901,0.979,0.936,0.255
1041974758,0.573,0.94,0.927,0.013
1042245900,0.612,0.712,0.241,0.164
1042245901,0.657,0.745,0.463,0.116
104231655,0.672,0.813,0.866,0.172
104231659,0.734,0.913,0.722,0.084
104231666,0.556,0.724,0.61,0.263
104231672,0.819,0.777,0.809,0.457
104231673,0.275,0.674,0.44,0.114
104231677,0.578,0.733,0.733,0.011
104231678,0.626,0.809,0.701,0.263
104231679,0.479,0.543,0.5,0.138
1042586913,0.023,0.112,0.009,0.0
1042586916,0.941,0.967,0.945,0.692
1042586917,0.892,0.918,0.895,0.505
1042586921,0.482,0.507,0.334,0.0
1042586922,0.269,0.376,0.341,0.0
1042586924,0.0,0.001,0.0,0.0
1042586926,0.0,0.001,0.0,0.0
1042586927,0.0,0.0,0.0,0.0
1042586928,0.831,0.915,0.856,0.017
1042586930,0.976,1.0,0.976,0.0
1042586931,0.767,0.698,0.767,0.07
1042649556,0.022,0.202,0.292,0.0
1042649557,0.0,0.197,0.262,0.23
1042649558,1.0,1.0,1.0,1.0
1042925247,0.129,0.156,0.0,0.0
1042925248,0.271,0.643,0.4,0.0
1042925249,0.124,0.184,0.04,0.0
1042925250,0.108,0.097,0.133,0.0
1042925251,0.192,0.255,0.077,0.0
1042925252,0.023,0.075,0.012,0.0
1042925253,0.179,0.095,0.0,0.0
1042925254,0.637,0.912,0.611,0.0
1042925255,0.781,0.539,0.016,0.0
1042925256,0.92,0.77,0.195,0.0
104295119,0.0,0.0,0.0,0.0
104309414,,,,
104309415,,,,
104309420,,,,
1043248097,0.838,0.913,0.883,0.732
1043248098,0.671,0.855,0.757,0.609
1043352860,0.92,0.96,0.92,0.6
1043352861,0.22,0.28,0.232,0.037
1043352862,0.438,0.416,0.281,0.36
1043352863,0.553,0.667,0.545,0.091
1043352864,0.871,0.941,0.832,0.287
1043352865,0.494,0.462,0.349,0.111
1043352866,0.623,0.665,0.572,0.307
1043352867,0.091,0.0,0.0,0.0
1043352868,0.268,0.014,0.0,0.0
1043352869,0.31,0.431,0.172,0.0
1043352870,0.026,0.0,0.0,0.0
1043352871,0.576,0.288,0.0,0.0
1043352872,0.037,0.068,0.037,0.0
1043352873,0.0,0.0,0.0,0.0
1043352874,0.0,0.0,0.0,0.0
104365833,0.748,0.938,0.624,0.0
104365834,0.295,0.545,0.236,0.0
104365835,0.506,0.586,0.463,0.0
104365836,0.254,0.56,0.201,0.0
104366973,0.756,0.894,0.663,0.254
104366974,0.717,0.946,0.837,0.0
104366976,0.601,0.758,0.727,0.484
104366977,0.185,0.796,0.519,0.0
104366978,0.0,0.944,0.611,0.0
104366979,0.103,0.769,0.846,0.0
104366980,0.042,0.549,0.437,0.0
104366983,0.919,0.985,0.867,0.339
104396722,0.347,0.625,0.521,0.143
