id,170_10,170_13,170_16,170_19
665828358,0.49,0.82,0.75,0.08
665828359,0.53,0.52,0.6,0.26
665828360,0.48,0.57,0.36,0.09
666629168,0.86,0.83,0.74,0.67
666629195,0.99,0.99,0.99,0.8
66681281,1.0,1.0,1.0,1.0
66681342,1.0,1.0,1.0,1.0
667447779,0.83,0.93,0.98,0.98
667447785,0.96,0.95,0.93,0.93
667447804,0.23,0.31,0.11,0.07
667447807,0.31,0.54,0.31,0.0
667461418,0.0,0.0,0.07,0.0
668603419,0.36,0.71,0.58,0.14
668603420,0.06,0.31,0.18,0.03
668603449,0.39,0.26,0.25,0.28
668603467,0.96,0.96,0.94,0.75
668603468,0.85,0.88,0.86,0.85
668603472,0.43,0.63,0.56,0.03
668603473,0.71,0.73,0.62,0.23
668603478,0.86,0.94,0.55,0.17
668603479,0.72,0.79,0.74,0.69
669095973,0.8,0.97,0.99,0.6
669745179,0.2,0.34,0.25,0.17
669909007,0.26,0.26,0.12,0.07
669909008,0.83,0.9,0.89,0.75
669909009,0.57,0.84,0.86,0.68
669909010,0.87,0.92,0.91,0.75
669909011,0.9,0.94,0.94,0.82
669909012,0.66,0.69,0.69,0.6
669909013,0.61,0.71,0.71,0.59
669909014,0.64,0.83,0.83,0.66
669909015,0.58,0.66,0.61,0.23
669909016,0.54,0.59,0.59,0.14
669909017,0.66,0.69,0.71,0.24
669919394,0.77,0.77,0.73,0.0
669919395,0.59,0.63,0.6,0.29
669919409,0.92,0.94,0.94,0.2
669919414,0.6,0.69,0.69,0.36
669919429,0.0,0.0,0.25,0.0
669919430,0.03,0.03,0.02,0.0
669919434,0.0,0.08,0.07,0.0
669919435,0.05,0.06,0.18,0.0
669919436,0.0,0.12,0.0,0.0
669919437,0.07,0.03,0.12,0.0
669974171,1.0,1.0,1.0,0.97
670163308,0.69,0.81,0.67,0.62
670163309,0.56,0.56,0.52,0.15
670163310,0.92,0.95,0.93,0.78
670163314,0.67,0.56,0.27,0.0
670163315,0.04,0.01,0.15,0.0
670167033,0.57,0.54,0.27,0.11
670167034,0.46,0.65,0.71,0.59
670167035,0.95,1.0,1.0,0.89
670167036,0.4,0.69,0.55,0.42
670167038,0.66,0.73,0.67,0.52
670417543,0.33,0.47,0.29,0.07
670417544,0.47,0.55,0.49,0.14
670417546,0.55,0.7,0.57,0.03
670417564,0.79,0.8,0.67,0.41
670417565,0.96,0.99,0.78,0.1
670417578,0.89,1.0,0.93,0.03
672854654,0.45,0.44,0.46,0.42
672854655,0.0,0.0,0.0,0.0
672854656,0.0,0.16,0.0,0.0
673586329,1.0,1.0,1.0,1.0
673922473,0.55,0.62,0.49,0.06
678168955,0.48,0.84,0.58,0.15
678168957,0.26,0.47,0.19,0.0
678168958,0.12,0.41,0.07,0.0
678168959,0.0,0.01,0.11,0.0
678168960,0.0,0.02,0.16,0.0
678168963,0.07,0.33,0.24,0.01
678168964,0.56,0.3,0.5,0.21
678168965,0.19,0.01,0.25,0.0
678168966,0.0,0.14,0.13,0.0
679448368,0.38,0.53,0.39,0.09
679448369,0.51,0.49,0.48,0.3
679448370,0.21,0.31,0.29,0.12
679448371,0.38,0.44,0.38,0.17
679448372,0.2,0.18,0.21,0.17
679450891,0.05,0.06,0.03,0.0
679450892,0.02,0.1,0.09,0.02
679450893,0.49,0.53,0.48,0.34
679613341,0.49,0.75,0.86,0.19
683715456,0.0,0.17,0.07,0.08
683715458,0.0,0.04,0.06,0.0
683715459,0.03,0.05,0.04,0.04
683715461,0.12,0.19,0.2,0.03
683715462,0.7,0.71,0.62,0.58
684197957,0.12,0.19,0.3,0.23
684870463,0.01,0.08,0.04,0.0
684870464,0.0,0.03,0.07,0.0
685222395,0.33,0.37,0.31,0.01
685419705,0.67,0.68,0.59,0.6
685426443,1.0,1.0,1.0,1.0
685426445,0.99,0.98,0.88,0.74
685426447,0.69,0.93,0.89,0.57
685428760,1.0,1.0,1.0,1.0
685428762,1.0,1.0,1.0,1.0
687197657,1.0,1.0,1.0,1.0
687197658,0.96,0.98,0.97,0.96
687197660,1.0,1.0,1.0,1.0
688554441,0.72,0.71,0.73,0.68
688554444,0.38,0.9,0.42,0.15
688554445,0.74,0.8,0.83,0.6
688632818,0.62,0.69,0.65,0.17
688632819,0.0,0.2,0.07,0.0
68914152,0.82,0.91,0.92,0.92
690210291,0.61,0.82,0.76,0.47
690635237,0.66,0.92,0.69,0.38
690635241,0.65,0.78,0.76,0.46
690655720,0.0,0.03,0.0,0.0
690655721,0.0,0.14,0.0,0.0
690655722,0.21,0.0,0.0,0.0
690655735,0.0,0.0,0.0,0.0
690655736,0.0,0.0,0.0,0.0
690697504,0.0,0.05,0.0,0.0
690703200,0.66,0.38,0.31,0.0
691143638,0.49,0.69,0.63,0.5
691143640,0.51,0.71,0.7,0.27
691143681,0.18,0.21,0.19,0.01
691576281,0.32,0.32,0.07,0.0
691576295,0.7,0.99,0.89,0.14
691693256,0.75,0.84,0.81,0.54
691898969,0.09,0.2,0.35,0.35
691898970,0.03,0.25,0.25,0.09
692695442,0.71,0.79,0.72,0.44
692695447,0.7,0.74,0.77,0.39
692936259,0.36,0.61,0.41,0.29
692936263,0.09,0.21,0.14,0.09
693272370,0.16,0.19,0.26,0.12
693272371,0.7,0.74,0.62,0.43
693272407,0.0,0.01,0.02,0.01
69331848,0.41,0.66,0.55,0.32
69331849,0.38,0.47,0.48,0.34
69331850,0.67,0.56,0.55,0.57
69331851,0.5,0.64,0.5,0.14
69331852,0.39,0.58,0.5,0.14
69331853,0.51,0.62,0.56,0.19
69331854,0.56,0.67,0.68,0.34
693372185,0.84,0.84,0.79,0.56
693372186,0.77,0.8,0.78,0.61
693372187,0.59,0.67,0.67,0.51
693372188,0.78,0.79,0.78,0.56
693372189,0.64,0.73,0.69,0.42
693372190,0.81,0.87,0.79,0.64
693372191,0.4,0.96,0.98,0.97
693372192,0.84,0.86,0.83,0.6
693375804,1.0,1.0,1.0,0.72
693377654,0.04,0.33,0.54,0.16
693512862,0.01,0.04,0.03,0.0
693512864,0.02,0.11,0.0,0.0
693625099,0.01,0.0,0.02,0.0
693631924,0.57,1.0,1.0,0.94
693914571,0.94,0.96,0.93,0.86
693914572,0.59,0.76,0.82,0.77
693914573,0.94,1.0,1.0,1.0
693914574,0.21,0.11,0.03,0.0
693914575,0.16,0.72,0.72,0.72
693914577,0.69,0.51,0.25,0.05
693978166,0.97,0.92,0.94,0.61
693978167,0.96,1.0,0.99,0.79
693978168,0.81,0.9,0.86,0.68
693978169,0.82,0.85,0.84,0.81
693978170,0.99,1.0,1.0,0.98
693978172,0.44,0.58,0.5,0.14
693978174,0.97,0.97,0.91,0.66
694100368,0.37,0.39,0.4,0.38
694207107,0.2,0.0,0.36,0.0
694207108,0.05,0.05,0.0,0.0
694207912,0.94,1.0,1.0,0.0
694436237,0.14,0.37,0.23,0.07
694436238,0.08,0.29,0.34,0.05
694437398,0.87,0.85,0.59,0.0
694641755,0.27,0.55,0.09,0.01
694641767,0.25,0.44,0.29,0.16
694641769,0.08,0.43,0.12,0.01
694652960,0.27,0.33,0.35,0.18
694652961,0.18,0.26,0.22,0.01
695563783,0.0,0.0,0.0,0.0
695563784,0.0,0.0,0.0,0.0
695563785,0.11,0.1,0.03,0.0
695563786,0.0,0.0,0.0,0.0
695563787,0.0,0.0,0.0,0.0
695563788,0.0,0.0,0.0,0.0
695563789,0.01,0.0,0.0,0.0
695563790,0.0,0.0,0.0,0.0
695563791,0.17,0.29,0.22,0.07
695563793,0.01,0.35,0.31,0.24
695563794,0.61,0.97,0.87,0.55
695563795,0.84,0.88,0.82,0.56
695633156,0.49,0.47,0.39,0.23
695728670,0.62,0.7,0.73,0.39
696343640,0.27,0.27,0.27,0.25
696343670,0.66,0.69,0.72,0.45
696343679,0.18,0.26,0.22,0.16
696343681,0.16,0.4,0.41,0.0
696343682,0.13,0.18,0.11,0.0
696343683,0.13,0.23,0.17,0.09
696349543,0.0,0.2,0.21,0.0
696843233,0.87,0.62,0.65,0.69
696843234,0.73,0.56,0.3,0.24
696843237,0.43,0.83,0.45,0.08
696843238,0.44,0.69,0.47,0.39
696843239,0.86,0.87,0.95,0.36
696843240,0.63,0.53,0.45,0.32
696883798,0.67,0.97,0.95,0.37
696883799,0.87,0.96,0.95,0.08
696883800,0.32,0.47,0.53,0.02
696883801,0.0,0.0,0.02,0.0
696883802,0.0,0.0,0.0,0.0
696883803,0.3,0.32,0.09,0.0
696883804,0.09,0.09,0.01,0.0
696883805,0.0,0.0,0.3,0.0
696883806,0.0,0.0,0.0,0.0
696883807,0.0,0.0,0.06,0.0
696883808,0.0,0.15,0.02,0.0
696883809,0.0,0.03,0.43,0.0
696883818,0.0,0.0,0.0,0.0
696883819,0.0,0.0,0.0,0.0
696883820,0.0,0.0,0.0,0.0
696883821,0.0,0.0,0.0,0.0
696883822,0.68,0.61,0.46,0.0
697073942,0.98,1.0,0.82,0.0
697316304,0.0,0.22,0.46,0.0
697316305,0.0,0.16,0.0,0.0
697583138,0.73,0.83,0.83,0.75
697583139,0.86,0.92,0.9,0.82
697583140,0.82,0.87,0.84,0.74
697583141,0.97,1.0,0.97,0.74
697583142,0.68,0.71,0.82,0.82
697583143,0.81,0.87,0.91,0.91
697583144,1.0,1.0,1.0,1.0
697583145,1.0,1.0,1.0,1.0
697691701,0.72,0.78,0.65,0.19
697959333,0.36,0.39,0.01,0.0
700847519,0.07,0.13,0.13,0.11
70166160,0.54,0.74,0.77,0.59
702607655,0.66,0.8,0.78,0.61
702607656,0.63,1.0,0.97,0.09
702751781,0.0,0.03,0.03,0.03
702751782,0.73,0.81,0.69,0.38
702986166,0.78,0.84,0.78,0.6
702986167,0.84,0.83,0.75,0.54
702986168,0.62,0.73,0.7,0.36
702986169,0.1,0.64,0.48,0.03
703024588,0.37,0.64,0.58,0.43
703057481,0.96,0.91,0.73,0.58
704375339,0.68,0.71,0.72,0.54
704444280,0.34,0.3,0.39,0.03
704782728,0.29,0.5,0.41,0.17
704782738,0.48,0.74,0.46,0.36
705422201,0.0,0.0,0.0,0.0
705422212,0.35,0.43,0.4,0.0
705422213,0.06,0.23,0.17,0.0
705422214,0.13,0.2,0.15,0.04
705422215,0.13,0.32,0.53,0.0
705422216,0.13,0.22,0.14,0.05
70546095,0.44,0.5,0.36,0.05
70546104,0.0,0.0,0.0,0.0
70546106,0.05,0.09,0.02,0.03
70546108,0.78,0.93,0.93,0.87
70546113,0.01,0.0,0.0,0.0
70546115,0.0,0.0,0.0,0.0
70546117,0.02,0.18,0.25,0.19
70549073,0.02,0.07,0.02,0.0
707235330,0.09,0.28,0.08,0.0
71152211,0.29,0.59,0.34,0.07
71152213,0.1,0.35,0.15,0.0
711583921,0.0,0.15,0.28,0.07
711583922,0.04,0.11,0.14,0.0
711583923,0.0,0.0,0.01,0.0
711583925,0.31,0.37,0.0,0.0
711583926,0.0,0.0,0.0,0.0
711583927,0.0,0.0,0.0,0.0
711638147,0.12,0.4,0.01,0.12
711638148,0.0,0.0,0.0,0.0
711638149,0.0,0.0,0.0,0.0
711638150,0.0,0.0,0.0,0.0
711638151,0.0,0.0,0.0,0.0
711928986,0.0,0.0,0.0,0.0
711928987,0.0,0.13,0.19,0.0
711928989,0.0,0.57,0.21,0.0
711928990,0.0,0.99,0.6,0.0
711928991,0.46,1.0,0.02,0.0
711928992,0.0,0.0,0.07,0.0
711928993,0.23,0.21,0.12,0.05
711928994,0.0,0.17,0.22,0.0
711928995,0.15,0.43,0.18,0.0
711928996,0.25,0.24,0.06,0.31
711928997,0.0,0.0,0.0,0.0
711928998,0.0,0.12,0.16,0.02
711928999,0.0,0.0,0.0,0.0
711929000,0.0,0.03,0.03,0.02
711929001,0.33,0.63,0.51,0.24
711929002,0.1,0.28,0.25,0.12
711929003,0.2,0.3,0.19,0.0
711929004,0.19,0.38,0.1,0.0
711929005,0.12,0.24,0.19,0.0
711988646,0.05,0.06,0.06,0.0
711988647,0.0,0.0,0.0,0.0
711988649,0.01,0.02,0.07,0.0
711988650,0.1,0.64,0.26,0.07
712039260,0.79,0.73,0.23,0.21
712245240,0.94,0.94,0.85,0.52
712245280,0.0,0.0,0.0,0.0
712245283,0.0,0.0,0.0,0.0
712245284,0.0,0.0,0.0,0.0
712245287,0.18,0.18,0.08,0.0
712245288,0.22,0.22,0.21,0.0
712245291,0.0,0.02,0.0,0.0
712245292,0.24,0.26,0.24,0.0
712245293,0.37,0.33,0.21,0.0
712245321,0.17,0.25,0.21,0.13
712245324,0.1,0.2,0.13,0.0
712297453,0.96,0.99,0.99,0.91
712297454,0.78,0.84,0.85,0.73
712297455,0.89,0.94,0.92,0.55
712297456,0.81,0.85,0.88,0.68
712297457,0.15,0.15,0.15,0.11
712297458,1.0,1.0,1.0,0.99
712297459,1.0,1.0,1.0,1.0
712297460,1.0,1.0,1.0,1.0
712297461,0.99,1.0,0.99,0.98
712297462,1.0,1.0,1.0,1.0
712297463,1.0,1.0,1.0,1.0
712297464,1.0,1.0,1.0,1.0
712297465,1.0,1.0,1.0,1.0
712297466,0.62,0.62,0.62,0.62
712297467,1.0,1.0,1.0,1.0
71233952,0.0,0.0,0.0,0.0
712559485,0.41,0.58,0.65,0.46
712966344,0.64,0.87,0.88,0.67
712966345,0.94,0.98,0.97,0.87
712966346,0.83,0.94,0.95,0.94
713095616,0.23,0.62,0.63,0.64
713095617,0.44,0.78,0.78,0.71
713095618,0.67,0.82,0.85,0.47
713095619,0.9,1.0,1.0,0.26
713095620,0.8,1.0,1.0,0.03
713095621,0.61,1.0,1.0,0.0
713095622,0.36,0.79,0.93,0.11
71317374,0.25,0.42,0.4,0.34
71317375,0.01,0.03,0.01,0.0
713378778,0.0,0.0,0.0,0.0
713378780,0.25,0.53,0.49,0.18
713378781,0.21,0.3,0.01,0.0
713378782,0.57,0.43,0.17,0.0
713378783,0.51,0.5,0.31,0.0
713383758,0.02,0.1,0.34,0.0
713383759,0.17,0.4,0.48,0.03
713383760,0.12,0.19,0.32,0.05
713383761,0.63,0.63,0.21,0.0
713383762,0.21,0.93,1.0,0.12
713383763,0.0,1.0,1.0,0.0
713383764,0.4,1.0,0.84,0.0
713386222,0.0,0.01,0.04,0.0
713386223,0.0,0.0,0.0,0.0
713412410,0.05,0.3,0.4,0.26
713412411,0.0,0.13,0.77,0.02
713412412,0.0,0.64,0.0,0.0
713412413,0.0,0.95,0.38,0.0
713412417,0.08,0.46,0.16,0.04
713412418,0.0,0.01,0.08,0.04
713412419,0.0,0.06,0.0,0.0
713412420,0.03,0.9,0.63,0.0
713412421,0.07,0.82,0.14,0.0
713412422,0.0,0.53,0.16,0.0
713412423,0.0,0.0,0.0,0.0
713412424,0.0,0.0,0.0,0.0
713412425,0.01,0.82,0.84,0.69
713412426,0.0,0.96,0.96,0.64
713412427,0.0,0.0,0.04,0.0
713412428,0.0,0.12,0.33,0.18
713412429,0.0,0.58,0.85,0.83
713412430,0.0,0.77,0.94,0.91
713617051,0.31,0.36,0.14,0.0
713617053,0.0,0.1,0.05,0.14
713617054,0.01,0.02,0.01,0.0
713617055,0.17,0.6,0.43,0.06
713671710,0.0,0.29,0.02,0.19
713671711,0.0,0.17,0.06,0.0
713938848,0.23,0.7,0.6,0.14
713990007,0.0,0.25,0.05,0.0
713990008,0.08,0.31,0.24,0.02
713990009,0.2,0.3,0.03,0.0
713990010,0.02,0.11,0.0,0.0
713990011,0.8,0.73,0.11,0.0
713990012,0.66,0.66,0.5,0.04
713990013,0.64,0.71,0.67,0.1
713990014,0.28,0.24,0.23,0.0
713990015,0.1,0.17,0.12,0.0
713990016,0.0,0.01,0.01,0.0
713990017,0.34,0.51,0.41,0.12
713990018,0.1,0.12,0.07,0.06
713990019,0.18,0.38,0.65,0.0
713990020,0.05,0.34,0.82,0.03
713990021,0.02,0.27,0.4,0.0
713990022,0.16,0.66,0.5,0.01
713990023,0.0,0.08,0.0,0.0
713990024,0.01,0.0,0.1,0.07
713990025,0.04,0.0,0.03,0.0
713990026,0.03,0.02,0.0,0.0
713990031,0.31,0.01,0.39,0.0
713990032,0.0,0.37,0.16,0.0
713990033,0.0,0.09,0.01,0.0
713990034,0.0,0.44,0.1,0.0
713990035,0.01,0.15,0.0,0.0
713990036,0.0,0.0,0.39,0.0
713990037,0.08,0.11,0.0,0.0
713990038,0.01,0.36,0.32,0.0
713990039,0.02,0.51,0.35,0.0
713990040,0.07,0.26,0.21,0.0
713990041,0.01,0.24,0.1,0.0
713990042,0.0,0.0,0.0,0.0
713990043,0.0,0.06,0.0,0.0
713990044,0.4,0.75,0.1,0.01
713990045,0.3,0.44,0.16,0.01
713990046,0.06,0.22,0.65,0.11
713990047,0.01,0.88,0.28,0.0
713990048,0.0,0.0,0.0,0.0
713990050,0.0,0.0,0.0,0.0
713990051,0.35,0.97,0.0,0.0
713990052,0.24,0.34,0.0,0.0
713990053,0.01,0.4,0.05,0.0
713990054,0.14,0.3,0.34,0.09
713990055,0.02,0.03,0.02,0.0
713990056,0.07,0.08,0.18,0.07
713990057,0.0,0.05,0.0,0.0
713990058,0.0,0.0,0.18,0.0
713990059,0.0,0.0,0.05,0.0
713990060,0.0,0.0,0.0,0.0
713990061,0.03,0.32,0.12,0.0
713990062,0.07,0.06,0.02,0.0
713990063,0.0,0.28,0.17,0.0
713990064,0.0,0.37,0.0,0.0
713990065,0.1,0.37,0.15,0.0
713990066,0.13,0.34,0.26,0.0
713990067,0.0,0.0,0.0,0.0
714463850,0.18,0.23,0.24,0.18
714463851,0.04,0.19,0.0,0.0
714463852,0.0,0.11,0.09,0.0
714463853,0.0,0.23,0.03,0.0
714463854,0.0,0.0,0.14,0.0
714463855,0.0,0.1,0.13,0.0
714463856,0.0,0.0,0.0,0.0
714463857,0.0,0.0,0.0,0.0
714463858,0.0,0.01,0.0,0.0
714463859,0.0,0.0,0.0,0.0
714463860,0.0,0.0,0.0,0.0
714463861,0.08,0.2,0.22,0.0
714463862,0.06,0.08,0.18,0.0
714463863,0.26,0.32,0.15,0.0
714463864,0.0,0.1,0.08,0.0
714463865,0.0,0.1,0.0,0.0
714463866,0.0,0.0,0.0,0.0
714463867,0.35,0.41,0.42,0.0
714463868,0.4,0.81,0.53,0.0
714463869,0.39,0.35,0.57,0.0
714463870,0.47,0.65,0.92,0.0
714463871,0.0,0.0,0.0,0.0
714463872,0.0,0.0,0.0,0.0
714463873,0.0,0.0,0.0,0.0
714463874,0.0,0.0,0.0,0.0
714463875,0.0,0.17,0.2,0.14
714463876,0.07,0.02,0.0,0.0
714463877,0.0,0.1,0.03,0.0
714463878,0.1,0.15,0.01,0.11
714463879,0.0,0.07,0.01,0.0
714463883,0.0,0.0,0.0,0.0
715769466,0.42,0.62,0.36,0.1
715769466,0.61,0.81,0.82,0.42
715769466,0.8,0.93,0.77,0.46
716741329,0.18,0.3,0.16,0.14
716741330,0.11,0.28,0.34,0.11
716741331,0.18,0.33,0.38,0.13
716742919,0.18,0.28,0.22,0.01
717253215,0.0,0.0,0.0,0.0
717374543,0.52,0.58,0.53,0.23
717374544,0.52,0.55,0.59,0.39
717376555,0.51,0.55,0.55,0.41
717378149,1.0,1.0,1.0,1.0
717378446,0.03,0.09,0.1,0.08
717740694,0.44,0.63,0.65,0.13
717741039,0.24,0.5,0.43,0.0
717744500,0.23,0.44,0.04,0.0
717744502,0.58,0.66,0.52,0.39
717748251,0.01,0.56,0.48,0.16
717748252,0.34,0.7,0.55,0.31
717748253,0.3,0.76,0.06,0.05
717751098,0.49,0.44,0.01,0.0
717751099,0.83,0.73,0.16,0.13
717751100,0.7,0.6,0.1,0.0
717751101,0.34,0.64,0.5,0.07
717755315,0.21,0.48,0.26,0.19
717755316,0.09,0.4,0.1,0.0
717755317,0.02,0.28,0.41,0.0
717755750,1.0,1.0,0.7,0.0
717756938,0.39,0.79,0.46,0.28
717763441,0.25,0.25,0.25,0.25
718125058,0.04,0.06,0.12,0.07
719288853,0.49,0.66,0.57,0.21
719288854,0.45,0.55,0.54,0.35
719288855,0.63,0.62,0.55,0.2
719294178,0.18,0.26,0.36,0.46
719297811,0.09,0.09,0.03,0.0
719301089,0.45,0.46,0.45,0.01
719309899,0.26,0.29,0.24,0.0
719313035,0.18,0.3,0.28,0.18
719320178,0.17,0.37,0.32,0.11
719320179,0.27,0.31,0.15,0.04
719320180,0.22,0.42,0.27,0.14
719320181,0.34,0.65,0.28,0.05
719320182,0.85,0.85,0.35,0.14
719320183,0.27,0.72,0.38,0.21
719320184,0.48,0.68,0.51,0.15
719320186,0.5,0.6,0.53,0.26
719325710,0.47,0.85,0.78,0.04
719333595,0.34,0.48,0.38,0.33
719333596,0.21,0.19,0.26,0.26
719335264,0.05,0.52,0.49,0.12
719336315,0.56,0.67,0.62,0.43
719336316,0.52,0.59,0.49,0.4
719337540,0.37,0.51,0.55,0.0
719343466,0.4,0.4,0.13,0.01
719343467,0.42,0.37,0.27,0.18
719343468,0.14,0.34,0.36,0.01
719343469,0.36,0.46,0.34,0.08
719343470,0.36,0.45,0.46,0.22
719343471,0.46,0.45,0.43,0.35
719343472,0.42,0.35,0.26,0.29
719343473,0.45,0.41,0.35,0.32
719343474,0.45,0.39,0.34,0.43
719343475,0.34,0.27,0.23,0.23
719343476,0.42,0.35,0.31,0.37
719343477,0.25,0.31,0.3,0.18
719343478,0.24,0.2,0.11,0.07
719343479,0.13,0.06,0.01,0.03
719343480,0.17,0.11,0.07,0.08
719352500,0.76,0.92,0.83,0.6
719352899,0.14,0.14,0.13,0.07
719361249,0.85,0.9,0.95,0.9
719361250,0.79,0.79,0.87,0.78
719361251,0.37,0.42,0.38,0.01
719370509,0.39,0.28,0.3,0.28
719371888,0.5,0.77,0.68,0.04
719371889,0.76,0.88,0.85,0.71
719377994,0.1,0.29,0.0,0.0
719377995,0.1,0.19,0.2,0.14
719377997,0.0,0.07,0.0,0.0
719377998,0.0,0.41,0.68,0.01
719377999,0.01,0.68,0.48,0.15
719378000,0.24,0.9,0.98,0.4
719378001,0.39,0.58,0.32,0.08
719378002,0.25,0.38,0.27,0.08
719379647,0.65,0.7,0.68,0.37
719379648,0.61,0.71,0.57,0.3
719379649,0.93,0.93,0.91,0.76
719379650,0.77,0.72,0.7,0.59
719379651,0.86,0.89,0.9,0.66
719379652,0.96,0.97,0.97,0.82
719384325,0.7,0.7,0.04,0.16
719384326,0.93,0.96,0.14,0.06
719384327,0.62,0.73,0.31,0.17
719384328,0.22,0.49,0.6,0.14
719384329,0.2,0.37,0.38,0.06
719384330,0.33,0.54,0.24,0.03
719384331,0.31,0.34,0.28,0.09
719384332,0.07,0.23,0.17,0.02
719384333,0.5,0.52,0.54,0.39
719384334,0.41,0.71,0.69,0.26
719384335,0.41,0.32,0.21,0.11
719384336,0.4,0.37,0.17,0.02
719384337,0.42,0.39,0.25,0.12
719384338,0.11,0.25,0.21,0.06
719384339,0.19,0.26,0.24,0.04
719384340,0.47,0.45,0.4,0.21
719384341,0.36,0.41,0.33,0.09
719384342,1.0,0.99,0.95,0.72
719384343,0.56,0.88,0.72,0.27
719386239,0.36,0.47,0.37,0.02
719386240,0.24,0.19,0.21,0.12
719386241,0.74,0.64,0.6,0.62
719392629,0.31,0.37,0.59,0.3
719392630,0.0,0.24,0.14,0.0
719392631,0.1,0.55,0.32,0.12
719392632,0.01,0.34,0.07,0.0
719392633,0.24,0.25,0.33,0.08
719392634,0.06,0.13,0.21,0.13
719392635,0.07,0.23,0.37,0.27
719398826,0.63,0.8,0.74,0.49
719398827,0.53,0.71,0.62,0.06
719398828,0.16,0.4,0.59,0.1
719398829,0.79,0.87,0.85,0.03
719398830,0.47,0.95,0.88,0.51
719398831,0.59,0.77,0.82,0.46
719398832,0.39,0.53,0.53,0.37
719398833,0.18,0.35,0.26,0.1
719398834,0.12,0.17,0.12,0.0
719407866,0.14,0.23,0.16,0.03
719407867,0.46,0.55,0.47,0.21
719407868,0.98,0.88,0.53,0.29
719409867,0.26,0.38,0.24,0.03
719409868,0.46,0.57,0.44,0.14
719413649,0.24,0.3,0.31,0.09
719413650,0.21,0.47,0.2,0.1
719413651,0.31,0.34,0.5,0.05
719413652,0.76,0.76,0.77,0.64
719413653,0.45,0.52,0.55,0.46
719413654,0.14,0.31,0.34,0.14
719415547,0.53,0.75,0.47,0.04
719415548,0.5,0.68,0.57,0.49
719415549,0.52,0.99,0.98,0.44
719418599,0.21,0.27,0.34,0.28
719418600,0.23,0.29,0.34,0.17
719418601,0.44,0.78,0.39,0.1
719418602,0.13,0.27,0.16,0.13
719418603,0.11,0.26,0.25,0.11
719422372,0.48,0.43,0.45,0.5
719422373,0.21,0.37,0.37,0.25
719422374,0.44,0.66,0.72,0.35
719422375,0.58,0.56,0.5,0.09
719422376,0.24,0.24,0.22,0.03
719422377,0.49,0.55,0.61,0.38
719644741,0.0,0.0,0.01,0.0
719644742,0.12,0.07,0.18,0.0
719644743,0.12,0.12,0.22,0.0
719644744,0.23,0.25,0.41,0.0
719644745,0.39,0.48,0.65,0.0
719644746,0.06,0.13,0.17,0.0
719644781,0.12,0.08,0.0,0.0
719645348,0.93,0.96,0.94,0.47
719645349,0.87,0.88,0.81,0.38
719667168,0.7,0.58,0.43,0.13
719691666,0.34,0.46,0.41,0.18
719696533,0.91,0.82,0.53,0.08
719911622,0.78,0.85,0.73,0.43
719913944,0.77,0.61,0.59,0.68
721529531,0.13,0.31,0.24,0.0
721563105,0.91,0.91,0.85,0.48
721564960,0.83,0.88,0.88,0.62
721571717,0.34,0.56,0.66,0.07
721571718,0.23,0.23,0.11,0.02
721572736,0.15,0.19,0.13,0.0
721574118,0.8,0.77,0.56,0.25
721578210,0.43,0.64,0.5,0.12
721578211,0.69,0.88,0.8,0.23
721578212,0.5,0.66,0.74,0.31
721578213,0.61,0.85,0.74,0.27
721578214,0.64,0.74,0.43,0.09
721580131,0.64,0.79,0.81,0.81
721580132,0.3,0.19,0.15,0.0
721580133,0.2,0.2,0.17,0.07
721580134,0.3,0.28,0.26,0.0
721591207,0.21,0.27,0.23,0.06
721591208,0.35,0.49,0.41,0.06
721591209,0.32,0.31,0.28,0.04
721591210,0.71,0.66,0.1,0.07
721591211,0.95,0.97,0.93,0.36
721595824,0.14,0.16,0.19,0.13
721595825,0.35,0.44,0.45,0.13
721595826,0.47,0.64,0.68,0.47
721595827,0.62,0.77,0.54,0.22
721595828,0.62,0.69,0.66,0.41
721595829,0.67,0.68,0.28,0.15
721595830,0.14,0.13,0.06,0.05
721595831,0.49,0.52,0.28,0.18
721595832,0.54,0.63,0.21,0.11
721595833,0.35,0.31,0.23,0.14
721595834,0.29,0.3,0.17,0.13
721595835,0.35,0.42,0.31,0.09
721595836,0.64,0.84,0.77,0.1
721595837,0.33,0.46,0.31,0.01
721595838,0.16,0.2,0.19,0.03
721595839,0.06,0.15,0.04,0.0
721595840,0.47,0.67,0.42,0.23
721596134,0.4,0.49,0.39,0.23
721601585,0.1,0.0,0.05,0.02
721601586,0.21,0.36,0.16,0.01
721601587,0.15,0.14,0.18,0.0
721601588,0.27,0.45,0.4,0.25
721601589,0.57,0.42,0.09,0.22
721601590,0.34,0.33,0.08,0.12
721601591,0.51,0.52,0.42,0.25
721601592,0.18,0.33,0.17,0.04
721603993,0.15,0.27,0.32,0.13
721603994,0.43,0.48,0.48,0.13
721603995,0.33,0.62,0.59,0.28
721603996,0.46,0.45,0.34,0.06
721607319,0.45,0.69,0.43,0.24
721607320,0.59,0.64,0.6,0.17
721607321,0.51,0.51,0.44,0.12
721608719,0.64,0.91,0.68,0.25
721609746,0.46,0.65,0.52,0.34
721609747,0.65,0.74,0.77,0.73
721610064,0.99,0.99,0.99,0.27
721610065,0.48,0.61,0.61,0.49
721610066,0.6,0.65,0.51,0.13
721610067,0.59,0.74,0.52,0.25
